word,occurrence,percentage,cumulative
agenda,22,0.000147,0.5939419999999996
bestaan,22,0.000147,0.5940889999999996
direct,22,0.000147,0.5942359999999997
binnenkort,22,0.000147,0.5943829999999997
prijs,22,0.000147,0.5945299999999997
no,22,0.000147,0.5946769999999997
hoeveel,21,0.00014,0.5948169999999997
gelijk,21,0.00014,0.5949569999999997
vraagt,21,0.00014,0.5950969999999998
vrij,21,0.00014,0.5952369999999998
2022,21,0.00014,0.5953769999999998
openbaar,21,0.00014,0.5955169999999999
woning,21,0.00014,0.5956569999999999
05,21,0.00014,0.5957969999999999
toegenomen,21,0.00014,0.5959369999999999
ogen,21,0.00014,0.596077
gouda,21,0.00014,0.596217
da,21,0.00014,0.596357
artikel,21,0.00014,0.596497
langer,21,0.00014,0.5966370000000001
hen,21,0.00014,0.5967770000000001
cda,21,0.00014,0.5969170000000001
zon-instraling,21,0.00014,0.5970570000000002
blijf,21,0.00014,0.5971970000000002
slecht,21,0.00014,0.5973370000000002
kreeg,21,0.00014,0.5974770000000003
hoeft,21,0.00014,0.5976170000000003
overal,21,0.00014,0.5977570000000003
for,21,0.00014,0.5978970000000003
waarin,21,0.00014,0.5980370000000004
wilde,21,0.00014,0.5981770000000004
moeder,21,0.00014,0.5983170000000004
blijkt,21,0.00014,0.5984570000000005
dieren,21,0.00014,0.5985970000000005
vrijdag,21,0.00014,0.5987370000000005
vanuit,21,0.00014,0.5988770000000005
loop,21,0.00014,0.5990170000000006
liggen,21,0.00014,0.5991570000000006
mislukt,21,0.00014,0.5992970000000006
denkt,21,0.00014,0.5994370000000007
groen,21,0.00014,0.5995770000000007
vattenfall,21,0.00014,0.5997170000000007
geweld,21,0.00014,0.5998570000000008
halveert,21,0.00014,0.5999970000000008
hoofd,21,0.00014,0.6001370000000008
lopen,21,0.00014,0.6002770000000008
groene,21,0.00014,0.6004170000000009
kosten,21,0.00014,0.6005570000000009
zwaar,21,0.00014,0.6006970000000009
baan,21,0.00014,0.600837000000001
hitte,21,0.00014,0.600977000000001
vier,21,0.00014,0.601117000000001
nationale,21,0.00014,0.601257000000001
volgen,21,0.00014,0.6013970000000011
zodat,20,0.000133,0.6015300000000011
ieder,20,0.000133,0.6016630000000012
meteen,20,0.000133,0.6017960000000012
programma,20,0.000133,0.6019290000000013
bestaat,20,0.000133,0.6020620000000013
snap,20,0.000133,0.6021950000000014
persoon,20,0.000133,0.6023280000000014
nummer,20,0.000133,0.6024610000000015
einde,20,0.000133,0.6025940000000015
huidige,20,0.000133,0.6027270000000016
brugge,20,0.000133,0.6028600000000016
gooi,20,0.000133,0.6029930000000017
leren,20,0.000133,0.6031260000000017
begin,20,0.000133,0.6032590000000018
proberen,20,0.000133,0.6033920000000018
zeke,20,0.000133,0.6035250000000019
dijk,20,0.000133,0.6036580000000019
rit,20,0.000133,0.603791000000002
welkom,20,0.000133,0.603924000000002
klimaat,20,0.000133,0.6040570000000021
bericht,20,0.000133,0.6041900000000021
vele,20,0.000133,0.6043230000000022
voorbij,20,0.000133,0.6044560000000022
plek,20,0.000133,0.6045890000000023
gezicht,20,0.000133,0.6047220000000023
rechts,20,0.000133,0.6048550000000024
link,20,0.000133,0.6049880000000024
jongen,20,0.000133,0.6051210000000025
e,20,0.000133,0.6052540000000025
museum,20,0.000133,0.6053870000000026
stem,20,0.000133,0.6055200000000026
breken,20,0.000133,0.6056530000000027
aandacht,20,0.000133,0.6057860000000027
ok,20,0.000133,0.6059190000000028
leggen,20,0.000133,0.6060520000000028
festival,20,0.000133,0.6061850000000029
pvda,20,0.000133,0.6063180000000029
56,20,0.000133,0.606451000000003
slachtoffer,20,0.000133,0.606584000000003
heerlijk,19,0.000127,0.606711000000003
iedere,19,0.000127,0.606838000000003
los,19,0.000127,0.606965000000003
misdrijven,19,0.000127,0.607092000000003
moeilijk,19,0.000127,0.607219000000003
flink,19,0.000127,0.6073460000000029
storing,19,0.000127,0.6074730000000029
nr,19,0.000127,0.6076000000000029
avond,19,0.000127,0.6077270000000029
max,19,0.000127,0.6078540000000029
jong,19,0.000127,0.6079810000000029
omgeving,19,0.000127,0.6081080000000029
2024,19,0.000127,0.6082350000000029
alweer,19,0.000127,0.6083620000000028
vroom,19,0.000127,0.6084890000000028
russische,19,0.000127,0.6086160000000028
harte,19,0.000127,0.6087430000000028
ondermijnt,19,0.000127,0.6088700000000028
hallo,19,0.000127,0.6089970000000028
vorm,19,0.000127,0.6091240000000028
54,19,0.000127,0.6092510000000028
wtf,19,0.000127,0.6093780000000028
gebeurt,19,0.000127,0.6095050000000027
super,19,0.000127,0.6096320000000027
liever,19,0.000127,0.6097590000000027
postnl,19,0.000127,0.6098860000000027
trein,19,0.000127,0.6100130000000027
deventer,19,0.000127,0.6101400000000027
nie,19,0.000127,0.6102670000000027
gegeven,19,0.000127,0.6103940000000027
drop,19,0.000127,0.6105210000000026
tickets,19,0.000127,0.6106480000000026
gebeuren,19,0.000127,0.6107750000000026
zonnestroom,19,0.000127,0.6109020000000026
ai,19,0.000127,0.6110290000000026
kost,19,0.000127,0.6111560000000026
neerslag,19,0.000127,0.6112830000000026
kind,19,0.000127,0.6114100000000026
god,19,0.000127,0.6115370000000026
zaken,19,0.000127,0.6116640000000025
waard,19,0.000127,0.6117910000000025
werden,18,0.00012,0.6119110000000025
dia,18,0.00012,0.6120310000000025
inderdaad,18,0.00012,0.6121510000000026
kwam,18,0.00012,0.6122710000000026
prigozhin,18,0.00012,0.6123910000000026
fc,18,0.00012,0.6125110000000026
woorden,18,0.00012,0.6126310000000026
links,18,0.00012,0.6127510000000026
fvdemocratie,18,0.00012,0.6128710000000026
onderwijs,18,0.00012,0.6129910000000026
bus,18,0.00012,0.6131110000000026
voel,18,0.00012,0.6132310000000026
at,18,0.00012,0.6133510000000026
verdachte,18,0.00012,0.6134710000000027
democratisch,18,0.00012,0.6135910000000027
zomaar,18,0.00012,0.6137110000000027
stel,18,0.00012,0.6138310000000027
dank,18,0.00012,0.6139510000000027
brandweer,18,0.00012,0.6140710000000027
france,18,0.00012,0.6141910000000027
hou,18,0.00012,0.6143110000000027
groenlinks,18,0.00012,0.6144310000000027
john,18,0.00012,0.6145510000000027
prigozjin,18,0.00012,0.6146710000000027
recht,18,0.00012,0.6147910000000028
spelen,18,0.00012,0.6149110000000028
volt,18,0.00012,0.6150310000000028
gek,18,0.00012,0.6151510000000028
letsel,18,0.00012,0.6152710000000028
keuze,18,0.00012,0.6153910000000028
jammerlijk,18,0.00012,0.6155110000000028
groep,18,0.00012,0.6156310000000028
mocht,18,0.00012,0.6157510000000028
belangrijk,18,0.00012,0.6158710000000028
gezondheid,18,0.00012,0.6159910000000028
veiligheid,18,0.00012,0.6161110000000029
debat,18,0.00012,0.6162310000000029
tv,18,0.00012,0.6163510000000029
33,18,0.00012,0.6164710000000029
vond,18,0.00012,0.6165910000000029
45,18,0.00012,0.6167110000000029
reacties,18,0.00012,0.6168310000000029
sterk,18,0.00012,0.6169510000000029
rest,18,0.00012,0.6170710000000029
stellen,18,0.00012,0.6171910000000029
totaal,18,0.00012,0.6173110000000029
daarna,18,0.00012,0.617431000000003
08993,18,0.00012,0.617551000000003
belgische,18,0.00012,0.617671000000003
praten,18,0.00012,0.617791000000003
sommige,18,0.00012,0.617911000000003
peter,18,0.00012,0.618031000000003
38,18,0.00012,0.618151000000003
interview,18,0.00012,0.618271000000003
hr,18,0.00012,0.618391000000003
kiezen,18,0.00012,0.618511000000003
plastic,17,0.000113,0.6186240000000031
digitale,17,0.000113,0.6187370000000031
langs,17,0.000113,0.6188500000000031
belang,17,0.000113,0.6189630000000031
lijken,17,0.000113,0.6190760000000032
tegenwoordig,17,0.000113,0.6191890000000032
duitse,17,0.000113,0.6193020000000032
raad,17,0.000113,0.6194150000000033
warm,17,0.000113,0.6195280000000033
daarmee,17,0.000113,0.6196410000000033
beleid,17,0.000113,0.6197540000000034
bezoek,17,0.000113,0.6198670000000034
big,17,0.000113,0.6199800000000034
vertrouwen,17,0.000113,0.6200930000000034
vorig,17,0.000113,0.6202060000000035
mening,17,0.000113,0.6203190000000035
erop,17,0.000113,0.6204320000000035
burgers,17,0.000113,0.6205450000000036
officieel,17,0.000113,0.6206580000000036
meld,17,0.000113,0.6207710000000036
pakken,17,0.000113,0.6208840000000037
internet,17,0.000113,0.6209970000000037
fietsen,17,0.000113,0.6211100000000037
vorige,17,0.000113,0.6212230000000037
tuin,17,0.000113,0.6213360000000038
bevolking,17,0.000113,0.6214490000000038
win,17,0.000113,0.6215620000000038
opvang,17,0.000113,0.6216750000000039
meneer,17,0.000113,0.6217880000000039
le,17,0.000113,0.6219010000000039
aanrijding,17,0.000113,0.622014000000004
onzin,17,0.000113,0.622127000000004
60,17,0.000113,0.622240000000004
stukje,17,0.000113,0.622353000000004
familie,17,0.000113,0.6224660000000041
verwacht,17,0.000113,0.6225790000000041
tijdelijke,17,0.000113,0.6226920000000041
sport,17,0.000113,0.6228050000000042
ff,17,0.000113,0.6229180000000042
radio,17,0.000113,0.6230310000000042
gehad,17,0.000113,0.6231440000000043
ma,17,0.000113,0.6232570000000043
duit,17,0.000113,0.6233700000000043
podcast,17,0.000113,0.6234830000000043
groningen,17,0.000113,0.6235960000000044
dordrecht,17,0.000113,0.6237090000000044
prima,17,0.000113,0.6238220000000044
download,17,0.000113,0.6239350000000045
spelers,16,0.000107,0.6240420000000044
hoort,16,0.000107,0.6241490000000044
locatie,16,0.000107,0.6242560000000044
meeste,16,0.000107,0.6243630000000043
wet,16,0.000107,0.6244700000000043
belangrijke,16,0.000107,0.6245770000000043
training,16,0.000107,0.6246840000000042
lage,16,0.000107,0.6247910000000042
rijdt,16,0.000107,0.6248980000000042
behalve,16,0.000107,0.6250050000000041
slaat,16,0.000107,0.6251120000000041
beeld,16,0.000107,0.6252190000000041
gacoan,16,0.000107,0.625326000000004
200,16,0.000107,0.625433000000004
ondertussen,16,0.000107,0.625540000000004
geloof,16,0.000107,0.625647000000004
haechan,16,0.000107,0.6257540000000039
willem,16,0.000107,0.6258610000000039
luisteren,16,0.000107,0.6259680000000039
check,16,0.000107,0.6260750000000038
klein,16,0.000107,0.6261820000000038
augustus,16,0.000107,0.6262890000000038
handen,16,0.000107,0.6263960000000037
gekozen,16,0.000107,0.6265030000000037
wonen,16,0.000107,0.6266100000000037
bank,16,0.000107,0.6267170000000036
klanten,16,0.000107,0.6268240000000036
massaal,16,0.000107,0.6269310000000036
vallen,16,0.000107,0.6270380000000035
15h,16,0.000107,0.6271450000000035
stuur,16,0.000107,0.6272520000000035
prijzen,16,0.000107,0.6273590000000034
show,16,0.000107,0.6274660000000034
gezocht,16,0.000107,0.6275730000000034
snackbar,16,0.000107,0.6276800000000033
vidic,16,0.000107,0.6277870000000033
kompany,16,0.000107,0.6278940000000033
trekken,16,0.000107,0.6280010000000033
elektrische,16,0.000107,0.6281080000000032
opgelost,16,0.000107,0.6282150000000032
volgend,16,0.000107,0.6283220000000032
be,16,0.000107,0.6284290000000031
klopt,16,0.000107,0.6285360000000031
stelt,16,0.000107,0.6286430000000031
vriendin,16,0.000107,0.628750000000003
vertelt,16,0.000107,0.628857000000003
letterlijk,16,0.000107,0.628964000000003
leugens,16,0.000107,0.6290710000000029
succes,16,0.000107,0.6291780000000029
ergens,16,0.000107,0.6292850000000029
sta,16,0.000107,0.6293920000000028
fijn,16,0.000107,0.6294990000000028
inwoners,16,0.000107,0.6296060000000028
zware,16,0.000107,0.6297130000000027
zat,16,0.000107,0.6298200000000027
as,16,0.000107,0.6299270000000027
ontvangen,16,0.000107,0.6300340000000026
kritisch,16,0.000107,0.6301410000000026
stopt,16,0.000107,0.6302480000000026
contract,16,0.000107,0.6303550000000026
jongens,16,0.000107,0.6304620000000025
speler,16,0.000107,0.6305690000000025
motor,16,0.000107,0.6306760000000025
53,16,0.000107,0.6307830000000024
industrie,16,0.000107,0.6308900000000024
lol,15,0.0001,0.6309900000000024
derde,15,0.0001,0.6310900000000024
can,15,0.0001,0.6311900000000024
dezelfde,15,0.0001,0.6312900000000023
samenwerking,15,0.0001,0.6313900000000023
kennis,15,0.0001,0.6314900000000023
genieten,15,0.0001,0.6315900000000023
enorm,15,0.0001,0.6316900000000023
gevonden,15,0.0001,0.6317900000000023
bel,15,0.0001,0.6318900000000023
aameen,15,0.0001,0.6319900000000023
bedankt,15,0.0001,0.6320900000000023
armoede,15,0.0001,0.6321900000000023
bellen,15,0.0001,0.6322900000000022
gevoel,15,0.0001,0.6323900000000022
film,15,0.0001,0.6324900000000022
nijmegen,15,0.0001,0.6325900000000022
vooruit,15,0.0001,0.6326900000000022
laag,15,0.0001,0.6327900000000022
plannen,15,0.0001,0.6328900000000022
slechts,15,0.0001,0.6329900000000022
slag,15,0.0001,0.6330900000000022
03,15,0.0001,0.6331900000000021
wandel,15,0.0001,0.6332900000000021
mens,15,0.0001,0.6333900000000021
provincie,15,0.0001,0.6334900000000021
wint,15,0.0001,0.6335900000000021
this,15,0.0001,0.6336900000000021
julie,15,0.0001,0.6337900000000021
contact,15,0.0001,0.6338900000000021
mogelijkheid,15,0.0001,0.633990000000002
maaf,15,0.0001,0.634090000000002
verkiezingen,15,0.0001,0.634190000000002
klas,15,0.0001,0.634290000000002
pls,15,0.0001,0.634390000000002
ajax,15,0.0001,0.634490000000002
thema,15,0.0001,0.634590000000002
mark,15,0.0001,0.634690000000002
ken,15,0.0001,0.634790000000002
dinsdag,15,0.0001,0.634890000000002
zei,15,0.0001,0.6349900000000019
slaan,15,0.0001,0.6350900000000019
dom,15,0.0001,0.6351900000000019
aanmelden,15,0.0001,0.6352900000000019
vlaamse,15,0.0001,0.6353900000000019
juiste,15,0.0001,0.6354900000000019
oud,15,0.0001,0.6355900000000019
serie,15,0.0001,0.6356900000000019
zondag,15,0.0001,0.6357900000000019
taylor,15,0.0001,0.6358900000000018
plap,15,0.0001,0.6359900000000018
wees,15,0.0001,0.6360900000000018
elk,15,0.0001,0.6361900000000018
culinair,15,0.0001,0.6362900000000018
alvast,15,0.0001,0.6363900000000018
functie,14,9.3e-05,0.6364830000000018
gezegd,14,9.3e-05,0.6365760000000018
bijvoorbeeld,14,9.3e-05,0.6366690000000018
番禺,14,9.3e-05,0.6367620000000018
aub,14,9.3e-05,0.6368550000000018
voorzitter,14,9.3e-05,0.6369480000000018
gegaan,14,9.3e-05,0.6370410000000019
enorme,14,9.3e-05,0.6371340000000019
hahahaha,14,9.3e-05,0.6372270000000019
stream,14,9.3e-05,0.6373200000000019
last,14,9.3e-05,0.6374130000000019
1016,14,9.3e-05,0.6375060000000019
veroordeeld,14,9.3e-05,0.6375990000000019
reis,14,9.3e-05,0.6376920000000019
0mm,14,9.3e-05,0.6377850000000019
geweldig,14,9.3e-05,0.6378780000000019
vóór,14,9.3e-05,0.637971000000002
boeken,14,9.3e-05,0.638064000000002
verhalen,14,9.3e-05,0.638157000000002
mei,14,9.3e-05,0.638250000000002
34,14,9.3e-05,0.638343000000002
luister,14,9.3e-05,0.638436000000002
vroeg,14,9.3e-05,0.638529000000002
hy,14,9.3e-05,0.638622000000002
erbij,14,9.3e-05,0.638715000000002
reageren,14,9.3e-05,0.638808000000002
bekende,14,9.3e-05,0.638901000000002
ernstig,14,9.3e-05,0.6389940000000021
dicht,14,9.3e-05,0.6390870000000021
speelt,14,9.3e-05,0.6391800000000021
wappies,14,9.3e-05,0.6392730000000021
kop,14,9.3e-05,0.6393660000000021
eruit,14,9.3e-05,0.6394590000000021
gekregen,14,9.3e-05,0.6395520000000021
geschiedenis,14,9.3e-05,0.6396450000000021
systeem,14,9.3e-05,0.6397380000000021
raakt,14,9.3e-05,0.6398310000000021
etc,14,9.3e-05,0.6399240000000022
internationale,14,9.3e-05,0.6400170000000022
aarde,14,9.3e-05,0.6401100000000022
verdienen,14,9.3e-05,0.6402030000000022
ateezofficial,14,9.3e-05,0.6402960000000022
cultuur,14,9.3e-05,0.6403890000000022
aanwezig,14,9.3e-05,0.6404820000000022
doel,14,9.3e-05,0.6405750000000022
ns,14,9.3e-05,0.6406680000000022
chauffeur,14,9.3e-05,0.6407610000000022
wist,14,9.3e-05,0.6408540000000023
sluit,14,9.3e-05,0.6409470000000023
brengen,14,9.3e-05,0.6410400000000023
ruimte,14,9.3e-05,0.6411330000000023
bft,14,9.3e-05,0.6412260000000023
terry,14,9.3e-05,0.6413190000000023
tja,14,9.3e-05,0.6414120000000023
trending,14,9.3e-05,0.6415050000000023
天河,14,9.3e-05,0.6415980000000023
psv,14,9.3e-05,0.6416910000000023
praat,14,9.3e-05,0.6417840000000024
hashtag,14,9.3e-05,0.6418770000000024
ongeluk,14,9.3e-05,0.6419700000000024
houdt,14,9.3e-05,0.6420630000000024
volle,14,9.3e-05,0.6421560000000024
ameland,14,9.3e-05,0.6422490000000024
白云,14,9.3e-05,0.6423420000000024
feestje,14,9.3e-05,0.6424350000000024
海珠,14,9.3e-05,0.6425280000000024
ziek,14,9.3e-05,0.6426210000000024
slachtoffers,14,9.3e-05,0.6427140000000025
column,14,9.3e-05,0.6428070000000025
or,14,9.3e-05,0.6429000000000025
afspraak,14,9.3e-05,0.6429930000000025
shirt,14,9.3e-05,0.6430860000000025
rust,14,9.3e-05,0.6431790000000025
ek,14,9.3e-05,0.6432720000000025
go,14,9.3e-05,0.6433650000000025
gaypop,14,9.3e-05,0.6434580000000025
dacht,14,9.3e-05,0.6435510000000025
asielzoeker,14,9.3e-05,0.6436440000000025
deed,14,9.3e-05,0.6437370000000026
jongeren,14,9.3e-05,0.6438300000000026
waarbij,14,9.3e-05,0.6439230000000026
jy,14,9.3e-05,0.6440160000000026
raar,14,9.3e-05,0.6441090000000026
burgemeester,14,9.3e-05,0.6442020000000026
trash,14,9.3e-05,0.6442950000000026
democratische,13,8.7e-05,0.6443820000000026
amersfoort,13,8.7e-05,0.6444690000000025
oproep,13,8.7e-05,0.6445560000000025
flinke,13,8.7e-05,0.6446430000000024
bestie,13,8.7e-05,0.6447300000000024
conclaaf,13,8.7e-05,0.6448170000000023
schade,13,8.7e-05,0.6449040000000023
regels,13,8.7e-05,0.6449910000000022
gas,13,8.7e-05,0.6450780000000021
marketing,13,8.7e-05,0.6451650000000021
been,13,8.7e-05,0.645252000000002
serieus,13,8.7e-05,0.645339000000002
hotel,13,8.7e-05,0.6454260000000019
pro,13,8.7e-05,0.6455130000000019
dodelijk,13,8.7e-05,0.6456000000000018
vliegtuig,13,8.7e-05,0.6456870000000018
verkocht,13,8.7e-05,0.6457740000000017
probeer,13,8.7e-05,0.6458610000000017
ers,13,8.7e-05,0.6459480000000016
prio,13,8.7e-05,0.6460350000000016
sorry,13,8.7e-05,0.6461220000000015
drama,13,8.7e-05,0.6462090000000015
mam,13,8.7e-05,0.6462960000000014
talent,13,8.7e-05,0.6463830000000014
überhaupt,13,8.7e-05,0.6464700000000013
filmpjes,13,8.7e-05,0.6465570000000013
sturen,13,8.7e-05,0.6466440000000012
schiedam,13,8.7e-05,0.6467310000000012
dr,13,8.7e-05,0.6468180000000011
geval,13,8.7e-05,0.6469050000000011
80,13,8.7e-05,0.646992000000001
afscheid,13,8.7e-05,0.647079000000001
hoover,13,8.7e-05,0.6471660000000009
colleen,13,8.7e-05,0.6472530000000009
haven,13,8.7e-05,0.6473400000000008
pvv,13,8.7e-05,0.6474270000000008
haalt,13,8.7e-05,0.6475140000000007
tip,13,8.7e-05,0.6476010000000006
orde,13,8.7e-05,0.6476880000000006
gezet,13,8.7e-05,0.6477750000000005
zu_demir,13,8.7e-05,0.6478620000000005
jammer,13,8.7e-05,0.6479490000000004
blijkbaar,13,8.7e-05,0.6480360000000004
noemen,13,8.7e-05,0.6481230000000003
hey,13,8.7e-05,0.6482100000000003
experts,13,8.7e-05,0.6482970000000002
sy,13,8.7e-05,0.6483840000000002
stil,13,8.7e-05,0.6484710000000001
bewoners,13,8.7e-05,0.6485580000000001
pijn,13,8.7e-05,0.648645
43,13,8.7e-05,0.648732
do,13,8.7e-05,0.6488189999999999
aanval,13,8.7e-05,0.6489059999999999
zandvoort,13,8.7e-05,0.6489929999999998
zojuist,13,8.7e-05,0.6490799999999998
ongeveer,13,8.7e-05,0.6491669999999997
graden,13,8.7e-05,0.6492539999999997
rij,13,8.7e-05,0.6493409999999996
mooiste,13,8.7e-05,0.6494279999999996
onderwerp,13,8.7e-05,0.6495149999999995
gebeurd,13,8.7e-05,0.6496019999999995
gaf,13,8.7e-05,0.6496889999999994
biedt,13,8.7e-05,0.6497759999999994
ni,13,8.7e-05,0.6498629999999993
leden,13,8.7e-05,0.6499499999999993
vanwege,13,8.7e-05,0.6500369999999992
leer,13,8.7e-05,0.6501239999999991
momenteel,13,8.7e-05,0.6502109999999991
steekincident,13,8.7e-05,0.650297999999999
gewond,13,8.7e-05,0.650384999999999
strand,13,8.7e-05,0.6504719999999989
